		2021-06-21	2021-07-15	2021-08-09	2021-09-08	2021-09-26	2021-10-21	2021-11-08	2021-11-24	2021-12-16	2022-01-20	2022-02-03	2022-02-14	2022-03-18	2022-04-06	2022-05-18	2022-06-15	2022-07-15	2022-08-02	2022-09-16	2022-10-13	2022-11-17	2022-12-15	2023-01-13	2023-02-16	2023-03-14	2023-04-17	2023-05-17	2023-06-15	2023-07-20	2023-08-17	2023-09-07	2023-10-20	2023-11-17	2023-12-14	2024-01-19	2024-03-18	2024-04-19
furniture rental Whyalla		-	-	-	-	-	-	3	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
furniture rental Adelaide		-	-	-	-	-	-	12	7	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2
furniture rental Murray Bridge		-	-	-	-	-	-	4	2	2	2	2	3	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
furniture rental Mount Barker		-	-	-	-	-	-	26	3	3	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
furniture rental Morphett Vale		-	-	-	-	-	-	25	7	4	5	1	1	1	1	1	2	3	3	3	3	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
furniture rental Marion		-	-	-	-	-	-	-	-	93	-	1	1	1	1	6	1	1	1	2	2	2	1	1	1	1	1	1	9	1	1	1	1	1	1	1	1	1
furniture rental Riverland		-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
furniture rental Port Augusta		-	-	-	-	-	-	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
furniture rental Port Pirie		-	-	-	-	-	-	3	3	3	3	1	1	3	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
furniture rental Gawler		-	-	-	-	-	-	89	92	-	-	8	1	1	1	1	1	1	1	6	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
furniture rental Salisbury		-	-	-	-	-	-	24	22	26	24	2	2	6	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
furniture rental Port Adelaide		-	-	-	-	-	-	4	4	4	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1
furniture rental Enfield		-	-	-	-	-	-	1	2	2	3	1	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
furniture rental Seaton		-	-	-	-	-	-	3	3	3	-	1	4	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
furniture rental Paralowie		-	-	-	-	-	-	39	2	2	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
furniture rental Melbourne		-	-	-	-	-	-	22	23	25	31	26	21	21	26	21	21	30	23	24	18	13	14	11	12	15	11	13	10	8	7	8	6	8	6	6	6	7
furniture rental Shepparton		-	-	-	-	-	-	3	3	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	1	1	1	1	1	1	2	1	1
furniture rental Horsham		-	-	-	-	-	-	7	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1
furniture rental Wodonga		-	-	-	-	-	-	6	6	6	5	2	7	2	7	2	3	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
furniture rental Mornington		-	-	-	-	-	-	13	9	8	8	4	5	8	9	8	7	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
furniture rental Casey		-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
furniture rental Ballarat		-	-	-	-	-	-	31	11	10	8	3	3	5	3	3	3	3	3	3	3	3	2	2	2	2	3	3	2	2	2	2	2	2	2	2	1	1
furniture rental Reservoir		-	-	-	-	-	-	58	2	57	62	6	5	5	6	4	2	2	2	2	2	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1
furniture rental Hobart		-	-	-	-	-	-	4	4	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
furniture rental Kingston		-	-	-	-	-	-	1	1	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
furniture rental Bridgewater		-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
furniture rental Launceston		-	-	-	-	-	-	3	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
furniture rental Huonville		-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
furniture rental Devonport		-	-	-	-	-	-	4	4	5	3	3	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1
furniture rental Hobart South		-	-	-	-	-	-	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
furniture rental Tasmania North		-	-	-	-	-	-	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
furniture rental Canberra		-	-	-	-	-	-	6	6	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
furniture rental Darwin		-	-	-	-	-	-	7	3	3	2	2	2	2	2	1	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
laptop rental Wagga		-	-	-	-	-	-	3	3	3	3	3	3	3	3	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1
laptop rental Goulburn		-	-	-	-	-	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1
laptop rental Sydney		-	-	-	-	-	-	22	20	13	12	11	12	12	13	12	13	12	11	11	11	12	11	9	9	10	10	12	11	9	8	9	9	9	9	8	5	6
laptop rental Wollongong		-	-	-	-	-	-	2	2	2	2	3	2	3	3	3	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
laptop rental Newcastle		-	-	-	-	-	-	7	7	7	6	6	6	5	4	4	6	5	4	4	5	5	5	4	4	3	4	3	4	4	4	4	4	4	4	4	4	4
laptop rental Coffs Harbour		-	-	-	-	-	-	3	2	2	2	2	1	2	1	2	3	2	1	1	1	1	1	1	2	2	2	2	2	1	1	3	1	1	1	1	1	1
laptop rental Griffith		-	-	-	-	-	-	16	16	20	16	15	13	3	2	2	2	3	3	2	2	2	2	2	2	2	3	3	3	2	3	3	6	5	4	2	2	4
laptop rental Albury		-	-	-	-	-	-	6	4	4	3	3	3	2	4	4	3	3	3	3	3	3	3	3	2	3	3	4	1	1	3	3	2	2	2	2	3	3
laptop rental Nowra		-	-	-	-	-	-	7	5	5	4	4	4	4	3	5	5	5	4	3	3	3	3	3	3	3	5	3	5	2	2	4	2	2	2	2	2	2
laptop rental Gosford		-	-	-	-	-	-	5	4	7	8	7	3	3	3	3	4	3	3	3	3	3	3	4	3	3	3	3	3	2	3	2	1	2	1	1	1	1
laptop rental Campbelltown		-	-	-	-	-	-	6	6	4	5	4	3	4	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1
laptop rental Dubbo		-	-	-	-	-	-	7	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
laptop rental Hunter Valley		-	-	-	-	-	-	5	2	3	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
laptop rental Port Macquarie		-	-	-	-	-	-	14	9	10	11	13	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
laptop rental Maitland		-	-	-	-	-	-	8	8	8	8	8	3	2	3	3	3	3	2	6	8	2	2	2	2	2	5	2	2	1	1	1	1	1	1	1	1	1
laptop rental Taree		-	-	-	-	-	-	7	10	49	-	9	4	2	3	2	3	2	3	5	1	2	1	2	1	2	2	1	2	1	1	2	1	1	1	1	1	1
laptop rental Cooma		-	-	-	-	-	-	4	3	4	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
laptop rental Cowra		-	-	-	-	-	-	-	-	-	-	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1
laptop rental Southern Highlands		-	-	-	-	-	-	5	2	3	2	3	3	2	2	2	3	3	2	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1
laptop rental Sapphire Coast		-	-	-	-	-	-	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
laptop rental Central Coast		-	-	-	-	-	-	5	5	6	4	5	5	3	3	3	4	3	3	3	3	3	3	3	3	3	4	4	4	2	2	2	2	1	1	1	3	3
laptop rental Tamworth		-	-	-	-	-	-	5	5	4	4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1
laptop rental Orange		-	-	-	-	-	-	18	18	19	13	15	11	12	26	15	22	18	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
laptop rental Kambah		-	-	-	-	-	-	-	-	-	37	33	32	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1
laptop rental Macquarie Fields		-	-	-	-	-	-	10	18	14	11	7	1	1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
laptop rental Cessnock		-	-	-	-	-	-	-	-	-	-	7	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
laptop rental Gold Coast		-	-	-	-	-	-	9	10	9	7	6	9	4	7	9	11	9	6	5	7	6	6	4	5	5	6	6	6	4	5	5	5	5	6	6	6	7
laptop rental Rockhampton		-	-	-	-	-	-	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
laptop rental Mt Isa		-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
laptop rental Townsville		-	-	-	-	-	-	7	6	4	3	3	2	4	5	5	5	5	5	3	3	2	3	2	2	2	1	1	1	2	1	1	1	1	1	2	2	1
laptop rental Cairns		-	-	-	-	-	-	6	5	5	5	5	5	3	5	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2
laptop rental Bundaberg		-	-	-	-	-	-	7	6	6	5	5	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	1	1	1	1
laptop rental Sunshine Coast		-	-	-	-	-	-	17	7	6	4	4	4	4	6	6	5	4	7	5	6	3	5	-	2	4	3	2	4	1	4	4	4	4	4	4	4	4
laptop rental Caboolture		-	-	-	-	-	-	8	6	7	5	4	6	3	3	3	3	3	3	3	2	2	2	2	2	3	2	1	2	2	4	3	2	1	1	2	1	1
laptop rental Redcliffe		-	-	-	-	-	-	-	-	-	-	6	2	3	3	5	3	3	3	3	2	2	2	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1
laptop rental Kallangur		-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
laptop rental Logan		-	-	-	-	-	-	7	3	3	3	3	3	3	3	3	4	4	3	2	2	2	3	3	3	3	1	2	1	1	1	1	1	1	2	1	1	1
laptop rental Brisbane		-	-	-	-	-	-	35	18	15	11	10	9	7	8	9	9	8	8	8	8	8	7	6	7	7	7	7	6	6	6	6	4	5	4	5	5	4
laptop rental Cherbourg		-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
laptop rental Brisbane North		-	-	-	-	-	-	9	8	7	6	6	4	2	7	6	5	5	7	5	7	7	6	5	4	5	4	4	3	3	3	4	2	4	3	5	3	3
laptop rental Gracemere		-	-	-	-	-	-	-	-	-	-	2	1	1	1	3	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
laptop rental Kirwan		-	-	-	-	-	-	60	69	60	-	4	2	2	2	3	4	4	3	3	2	1	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1
laptop rental Perth		-	-	-	-	-	-	26	22	19	15	13	13	18	16	20	17	18	19	12	13	13	11	13	8	9	10	9	7	8	7	7	7	8	8	8	8	7
laptop rental Whyalla		-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
laptop rental Adelaide		-	-	-	-	-	-	22	16	14	7	7	7	8	12	11	8	8	8	9	9	8	9	8	6	6	6	8	4	3	3	2	3	3	2	3	3	2
laptop rental Murray Bridge		-	-	-	-	-	-	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
laptop rental Mount Barker		-	-	-	-	-	-	17	6	5	4	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	1	1	1	1	1
laptop rental Morphett Vale		-	-	-	-	-	-	-	-	11	6	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
laptop rental Marion		-	-	-	-	-	-	79	72	77	-	1	1	1	1	1	4	1	1	1	4	3	5	2	2	2	2	2	3	1	3	1	1	1	1	1	1	1
laptop rental Riverland		-	-	-	-	-	-	4	3	3	3	3	3	3	3	2	2	2	2	2	2	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2
laptop rental Port Augusta		-	-	-	-	-	-	7	7	5	4	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
laptop rental Port Pirie		-	-	-	-	-	-	5	3	2	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
laptop rental Gawler		-	-	-	-	-	-	-	-	-	14	2	1	3	3	2	1	1	3	2	3	1	1	3	3	2	2	2	2	2	2	2	2	2	2	2	2	1
laptop rental Salisbury		-	-	-	-	-	-	18	21	14	10	7	5	4	8	3	3	3	3	2	1	1	1	2	2	2	2	3	2	2	1	2	2	2	1	2	2	2
laptop rental Port Adelaide		-	-	-	-	-	-	6	5	5	6	5	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1
laptop rental Enfield		-	-	-	-	-	-	3	2	2	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
laptop rental Seaton		-	-	-	-	-	-	11	-	83	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
laptop rental Paralowie		-	-	-	-	-	-	-	4	5	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
laptop rental Melbourne		-	-	-	-	-	-	23	22	19	14	15	14	15	17	18	16	11	10	13	13	13	13	10	8	9	10	11	8	7	6	7	7	6	4	4	5	4
laptop rental Shepparton		-	-	-	-	-	-	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	1	1	1	1	1	1	1	1	1
laptop rental Horsham		-	-	-	-	-	-	5	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1
laptop rental Wodonga		-	-	-	-	-	-	6	4	4	5	2	3	2	2	3	3	5	4	2	3	3	4	5	3	5	5	3	5	4	2	4	2	2	2	1	1	1
laptop rental Mornington		-	-	-	-	-	-	5	5	4	3	3	3	3	3	3	3	3	3	2	2	3	3	2	2	3	3	3	3	1	2	1	1	1	1	1	1	1
laptop rental Casey		-	-	-	-	-	-	3	2	1	1	1	1	1	1	1	2	2	2	2	1	3	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1
laptop rental Ballarat		-	-	-	-	-	-	15	10	12	10	9	10	10	10	8	9	10	10	10	8	7	7	6	5	7	7	6	6	5	5	7	7	7	7	7	5	5
laptop rental Reservoir		-	-	-	-	-	-	-	-	-	-	3	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	3	1	1	1	1	1	1	1	1
laptop rental Hobart		-	-	-	-	-	-	4	5	4	3	3	3	3	3	3	3	3	2	3	3	3	2	3	1	1	1	1	3	2	2	3	3	2	2	2	1	1
laptop rental Kingston		-	-	-	-	-	-	1	1	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
laptop rental Bridgewater		-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
laptop rental Launceston		-	-	-	-	-	-	3	4	4	3	3	3	3	2	3	3	3	3	3	3	3	3	3	2	3	3	3	3	2	2	3	2	1	2	2	2	2
laptop rental Huonville		-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
laptop rental Devonport		-	-	-	-	-	-	5	3	3	3	3	2	2	2	2	3	3	3	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1
laptop rental Hobart South		-	-	-	-	-	-	11	4	4	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
laptop rental Tasmania North		-	-	-	-	-	-	6	5	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1
laptop rental Canberra		-	-	-	-	-	-	11	12	8	6	6	6	6	6	5	7	6	6	7	8	9	8	9	6	6	5	4	6	4	5	6	6	6	5	4	5	4
laptop rental Darwin		-	-	-	-	-	-	5	3	2	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tv rental Wagga		-	-	-	-	-	-	4	3	4	4	3	3	4	3	2	2	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
tv rental Goulburn		-	-	-	-	-	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1
tv rental Sydney		-	-	-	-	-	-	12	11	9	10	10	9	10	10	9	10	11	11	10	9	9	10	-	10	7	6	6	7	8	10	13	12	12	12	13	12	12
tv rental Wollongong		-	-	-	-	-	-	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	1	1	1	1	1	1	1
tv rental Newcastle		-	-	-	-	-	-	6	5	4	3	3	4	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	1	1	1	1	1	1	1	2	2
tv rental Coffs Harbour		-	-	-	-	-	-	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1
tv rental Griffith		-	-	-	-	-	-	5	6	4	5	5	4	2	1	1	5	4	1	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tv rental Albury		-	-	-	-	-	-	6	8	7	5	3	3	4	3	3	3	3	4	4	4	3	3	3	3	2	2	3	3	3	2	2	2	2	2	2	1	1
tv rental Nowra		-	-	-	-	-	-	8	5	6	6	6	5	4	4	4	4	4	4	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
tv rental Gosford		-	-	-	-	-	-	5	5	6	5	5	3	8	6	7	5	4	5	4	4	3	2	2	3	3	3	2	2	2	2	1	1	1	1	1	1	1
tv rental Campbelltown		-	-	-	-	-	-	10	8	9	6	5	5	6	3	3	4	3	4	3	3	3	3	3	3	3	3	3	4	3	2	2	2	2	2	2	2	2
tv rental Dubbo		-	-	-	-	-	-	4	4	4	5	4	5	5	3	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tv rental Hunter Valley		-	-	-	-	-	-	3	2	3	2	2	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tv rental Port Macquarie		-	-	-	-	-	-	6	6	5	6	6	5	3	3	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tv rental Maitland		-	-	-	-	-	-	8	8	8	7	7	3	8	4	6	11	4	4	9	9	3	3	7	6	8	3	3	3	3	3	4	2	2	2	1	1	1
tv rental Taree		-	-	-	-	-	-	10	10	36	72	24	3	3	3	3	4	3	3	2	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1
tv rental Cooma		-	-	-	-	-	-	1	1	1	2	1	1	1	2	1	2	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tv rental Cowra		-	-	-	-	-	-	59	70	83	90	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1
tv rental Southern Highlands		-	-	-	-	-	-	11	4	5	4	4	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tv rental Sapphire Coast		-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tv rental Central Coast		-	-	-	-	-	-	6	5	5	4	4	5	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tv rental Tamworth		-	-	-	-	-	-	5	4	3	3	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1
tv rental Orange		-	-	-	-	-	-	4	2	2	3	3	3	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tv rental Kambah		-	-	-	-	-	-	-	-	-	59	1	-	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tv rental Macquarie Fields		-	-	-	-	-	-	22	18	13	7	4	1	1	1	1	1	13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1
tv rental Cessnock		-	-	-	-	-	-	60	60	58	-	7	2	1	1	2	2	2	2	1	1	1	1	1	1	1	3	1	2	1	1	2	1	1	1	1	1	1
tv rental Gold Coast		-	-	-	-	-	-	5	5	5	4	4	4	4	3	4	3	3	3	3	3	5	4	3	4	4	4	4	4	5	9	6	4	5	2	1	1	1
tv rental Rockhampton		-	-	-	-	-	-	4	4	4	4	3	3	2	3	1	1	1	1	4	4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tv rental Mt Isa		-	-	-	-	-	-	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tv rental Townsville		-	-	-	-	-	-	4	3	4	3	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tv rental Cairns		-	-	-	-	-	-	5	4	4	4	4	4	4	4	2	2	2	2	2	2	3	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1
tv rental Bundaberg		-	-	-	-	-	-	6	3	2	4	3	3	3	5	3	3	3	3	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1
tv rental Sunshine Coast		-	-	-	-	-	-	7	6	5	5	5	4	4	4	4	4	6	4	4	4	3	3	2	2	2	2	2	2	1	1	2	1	2	2	1	1	1
tv rental Caboolture		-	-	-	-	-	-	8	7	4	6	5	4	3	3	2	4	3	2	2	2	2	2	2	5	2	2	2	2	1	1	2	1	2	1	2	1	1
tv rental Redcliffe		-	-	-	-	-	-	70	67	4	4	5	3	3	3	5	3	3	3	3	6	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1
tv rental Kallangur		-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	11	14	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tv rental Logan		-	-	-	-	-	-	3	3	3	2	2	2	3	2	2	3	3	3	1	1	3	3	3	3	1	2	1	1	1	1	1	1	1	2	2	1	1
tv rental Brisbane		-	-	-	-	-	-	12	12	11	7	7	8	8	9	9	7	10	10	8	7	7	8	7	7	7	6	4	4	3	4	8	3	3	3	3	7	5
tv rental Cherbourg		-	-	-	-	-	-	-	-	-	-	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tv rental Brisbane North		-	-	-	-	-	-	6	4	4	4	4	3	4	3	3	6	4	3	4	4	4	5	3	3	3	3	3	3	2	1	1	1	2	1	1	3	3
tv rental Gracemere		-	-	-	-	-	-	-	-	-	-	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tv rental Kirwan		-	-	-	-	-	-	67	64	79	-	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tv rental Perth		-	-	-	-	-	-	13	9	7	8	7	9	7	8	7	9	9	9	7	8	8	6	7	6	6	4	4	4	5	6	6	6	5	6	5	5	4
tv rental Whyalla		-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1
tv rental Adelaide		-	-	-	-	-	-	9	6	5	4	4	4	2	2	3	2	3	2	2	3	3	1	1	2	2	2	2	2	2	2	2	1	1	3	1	2	3
tv rental Murray Bridge		-	-	-	-	-	-	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1
tv rental Mount Barker		-	-	-	-	-	-	57	11	11	3	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tv rental Morphett Vale		-	-	-	-	-	-	38	50	4	3	3	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tv rental Marion		-	-	-	-	-	-	23	27	30	-	1	1	1	1	15	12	12	16	45	1	3	15	15	1	18	17	1	26	1	1	1	1	1	1	1	1	1
tv rental Riverland		-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tv rental Port Augusta		-	-	-	-	-	-	5	7	6	4	4	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1
tv rental Port Pirie		-	-	-	-	-	-	2	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tv rental Gawler		-	-	-	-	-	-	73	86	82	-	10	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
